,text,start,duration,VideoId
322,I think the s20 ultra gets more flack,643.31,4.38,MHWnTJwxsKM
323,than it deserves this is a beastly phone,645.32,4.23,MHWnTJwxsKM
324,providing you get the Snapdragon version,647.69,3.36,MHWnTJwxsKM
325,but I really think the only people it,649.55,3.33,MHWnTJwxsKM
326,applies to are people who are really,651.05,3.81,MHWnTJwxsKM
327,interested in the galaxy s xx but who,652.88,3.899,MHWnTJwxsKM
328,are willing to pay more the ultra looks,654.86,3.87,MHWnTJwxsKM
329,really impressive next to Samsung's own,656.779,3.451,MHWnTJwxsKM
330,lineup where you can see side-by-side,658.73,3.63,MHWnTJwxsKM
331,each extra thing you're getting for your,660.23,4.14,MHWnTJwxsKM
332,money that extra Ram that bigger back,662.36,3.75,MHWnTJwxsKM
333,three that further zoom on your camera,664.37,3.36,MHWnTJwxsKM
334,it seems worth it but when you kind of,666.11,3.57,MHWnTJwxsKM
335,take the Galaxy S 20 ultra out of that,667.73,3.75,MHWnTJwxsKM
336,context when you pitch it against,669.68,3.57,MHWnTJwxsKM
337,aggressively price competition like this,671.48,3.69,MHWnTJwxsKM
338,I think the value proposition of the,673.25,3.93,MHWnTJwxsKM
339,phone crumbles and so I think it's,675.17,4.14,MHWnTJwxsKM
340,pretty clear between the two one plus,677.18,3.78,MHWnTJwxsKM
341,wins you don't forget to check out the,679.31,3.75,MHWnTJwxsKM
342,video I made on the oneplus 8 vs iPhone,680.96,3.84,MHWnTJwxsKM
343,11 I think it's really interesting and,683.06,3.63,MHWnTJwxsKM
344,without being said my name is Aaron this,684.8,3.63,MHWnTJwxsKM
345,is mr. who's the boss and I'll catch you,686.69,4.85,MHWnTJwxsKM
346,in the next one,688.43,3.11,MHWnTJwxsKM
347,[Music],691.64,16.69,MHWnTJwxsKM
0,okay this phone the 1+8 was basically,0.03,4.32,QlGqZCFfZOs
1,built with the purpose of beating the,2.25,4.259,QlGqZCFfZOs
2,iphone 11 everything from the cameras to,4.35,4.56,QlGqZCFfZOs
3,the pricing to the color choice makes it,6.509,3.781,QlGqZCFfZOs
4,pretty clear what oneplus have their,8.91,3.99,QlGqZCFfZOs
5,sights set on so let's find out if it,10.29,4.019,QlGqZCFfZOs
6,does that I've just launched another,12.9,3.09,QlGqZCFfZOs
7,video alongside this one which is the,14.309,3.751,QlGqZCFfZOs
8,highest end one plus eight pro versus,15.99,3.81,QlGqZCFfZOs
9,the best from Samsung so after this,18.06,3.51,QlGqZCFfZOs
10,video do check that one out too,19.8,3.42,QlGqZCFfZOs
11,also that custom mr. who's the boss,21.57,3.51,QlGqZCFfZOs
12,poster you can see behind me that's from,23.22,3.78,QlGqZCFfZOs
13,displayed to sponsored this video but,25.08,3.72,QlGqZCFfZOs
14,more on that later in terms of the media,27.0,3.39,QlGqZCFfZOs
15,kit that I received with this won't,28.8,3.569,QlGqZCFfZOs
16,recede it's more or less the same,30.39,3.96,QlGqZCFfZOs
17,unboxing experience as for the oneplus 8,32.369,3.6,QlGqZCFfZOs
18,pro which I covered in the other video,34.35,3.09,QlGqZCFfZOs
19,if you want to have a look but I will,35.969,3.391,QlGqZCFfZOs
20,just reiterate this I love the retail,37.44,3.9,QlGqZCFfZOs
21,packaging on these new oneplus phones if,39.36,3.629,QlGqZCFfZOs
22,oneplus are going to raise the prices of,41.34,3.48,QlGqZCFfZOs
23,their phones from mid-range to almost,42.989,3.451,QlGqZCFfZOs
24,high-end it's at least good to see that,44.82,3.719,QlGqZCFfZOs
25,they're presented accordingly the one,46.44,3.63,QlGqZCFfZOs
26,plus eight is pretty much the most,48.539,3.18,QlGqZCFfZOs
27,comfortable phone I've ever held the,50.07,3.54,QlGqZCFfZOs
28,phone has the same curved back and soft,51.719,3.301,QlGqZCFfZOs
29,touch matte finish as its pro,53.61,3.39,QlGqZCFfZOs
30,counterpart but it's slimmer it has a,55.02,3.66,QlGqZCFfZOs
31,smaller camera bump and is noticeably,57.0,3.78,QlGqZCFfZOs
32,lighter that my friends is quite the,58.68,3.449,QlGqZCFfZOs
33,combination it feels better than my,60.78,3.09,QlGqZCFfZOs
34,Samsung to holds better than the Huawei,62.129,3.481,QlGqZCFfZOs
35,it feels sure-enough better than the,63.87,4.02,QlGqZCFfZOs
36,iPhone 11 at that said the iPhone 11 is,65.61,3.78,QlGqZCFfZOs
37,hardly a bad feeling phone,67.89,3.0,QlGqZCFfZOs
38,I like the matte rails all the way,69.39,3.15,QlGqZCFfZOs
39,around the sides and it's palm friendly,70.89,4.11,QlGqZCFfZOs
40,size it's almost completely usable with,72.54,4.469,QlGqZCFfZOs
41,one hand which brings me to the only,75.0,3.659,QlGqZCFfZOs
42,thing I would say about the 1+8 design,77.009,3.391,QlGqZCFfZOs
43,it may be the slimmer and lighter phone,78.659,3.271,QlGqZCFfZOs
44,from the company but it's still not,80.4,3.539,QlGqZCFfZOs
45,small the display is tall enough that I,81.93,3.72,QlGqZCFfZOs
46,can still barely reach halfway up with,83.939,4.051,QlGqZCFfZOs
47,my thumb Bunce that display,85.65,3.81,QlGqZCFfZOs
48,holy moly the difference is just,87.99,4.26,QlGqZCFfZOs
49,astronomical by every possible metric I,89.46,4.229,QlGqZCFfZOs
50,could think of oneplus has the better,92.25,3.57,QlGqZCFfZOs
51,panel it's larger six point five five,93.689,4.171,QlGqZCFfZOs
52,inches versus six point one it uses a,95.82,3.9,QlGqZCFfZOs
53,more low tech for deeper contrast than,97.86,3.57,QlGqZCFfZOs
54,Apple's LCD and it's much higher,99.72,3.3,QlGqZCFfZOs
55,resolution you're looking at a full HD,101.43,3.99,QlGqZCFfZOs
56,plus panel which gives it about 80% more,103.02,4.47,QlGqZCFfZOs
57,pixels on its screen than the iPhone but,105.42,3.42,QlGqZCFfZOs
58,the gap gets bigger you've got one plus,107.49,3.33,QlGqZCFfZOs
59,is slim border and tiny hole punch,108.84,3.989,QlGqZCFfZOs
60,cutout which makes the iPhone look a,110.82,3.78,QlGqZCFfZOs
61,little bit like a toy in comparison and,112.829,3.451,QlGqZCFfZOs
62,it's brighter a little brighter if,114.6,3.21,QlGqZCFfZOs
63,you're looking head-on but because of,116.28,3.36,QlGqZCFfZOs
64,our LCD screen quality tends to,117.81,3.449,QlGqZCFfZOs
65,deteriorate from harsh viewing angles,119.64,3.329,QlGqZCFfZOs
66,oneplus is much brighter when you're,121.259,3.451,QlGqZCFfZOs
67,looking from anywhere but head on I,122.969,3.481,QlGqZCFfZOs
68,really can't emphasize this enough from,124.71,3.21,QlGqZCFfZOs
69,the front these phones quite literally,126.45,3.449,QlGqZCFfZOs
70,look five years apart this is the,127.92,5.82,QlGqZCFfZOs
71,high-end BMW 2 this phone's Fiat 500,129.899,6.121,QlGqZCFfZOs
72,and add to that the 1+8 has a fluid,133.74,4.47,QlGqZCFfZOs
73,ninety Hertz refresh rate versus ethyl,136.02,4.44,QlGqZCFfZOs
74,60 so it's more responsive - it's not,138.21,4.89,QlGqZCFfZOs
75,120 Hertz like the 1 + 8 Pro but I think,140.46,4.11,QlGqZCFfZOs
76,there is a bigger jump between 60 and 90,143.1,4.11,QlGqZCFfZOs
77,then there is between 90 and 120 oh yeah,144.57,4.35,QlGqZCFfZOs
78,and also in the screen of the 1 plus,147.21,3.51,QlGqZCFfZOs
79,you've got a fingerprint scanner with a,148.92,3.6,QlGqZCFfZOs
80,scanning area wide enough that you can,150.72,3.12,QlGqZCFfZOs
81,even miss it slightly and you'll still,152.52,2.97,QlGqZCFfZOs
82,get in well with the iPhone you'll be,153.84,3.9,QlGqZCFfZOs
83,using secure 3d face and locking which,155.49,3.9,QlGqZCFfZOs
84,to be fair is probably the most seamless,157.74,3.66,QlGqZCFfZOs
85,option between the two one plus does her,159.39,3.69,QlGqZCFfZOs
86,face scanning - but because it's just,161.4,3.78,QlGqZCFfZOs
87,using a front camera not a proper 3d,163.08,4.23,QlGqZCFfZOs
88,scanner it could potentially in theory,165.18,3.78,QlGqZCFfZOs
89,be breached by someone if they really,167.31,3.09,QlGqZCFfZOs
90,really want to get into your phone,168.96,3.93,QlGqZCFfZOs
91,anyways well the iPhones display doesn't,170.4,4.38,QlGqZCFfZOs
92,exactly fill you with confidence you,172.89,3.54,QlGqZCFfZOs
93,can't say this is not a seriously fast,174.78,3.93,QlGqZCFfZOs
94,phone in terms of performance it's every,176.43,3.72,QlGqZCFfZOs
95,bit as well SPECT as the thousand-dollar,178.71,3.9,QlGqZCFfZOs
96,iPhone 11 Pro it sings along no matter,180.15,4.14,QlGqZCFfZOs
97,the task whatever game whatever app,182.61,3.27,QlGqZCFfZOs
98,you'll struggle to make the phone skip a,184.29,3.33,QlGqZCFfZOs
99,beat mind you the same thing is true for,185.88,3.93,QlGqZCFfZOs
100,oneplus it's using the latest snapdragon,187.62,5.34,QlGqZCFfZOs
101,865 chip ultra-fast ufs 3.0 storage and,189.81,5.25,QlGqZCFfZOs
102,up to 12 gigs of ram the only thing it,192.96,4.05,QlGqZCFfZOs
103,loses versus the 8 pro is that it has,195.06,4.95,QlGqZCFfZOs
104,slightly older lpddr4 x rammed versus,197.01,5.34,QlGqZCFfZOs
105,lpddr4 which consumes a little more,200.01,4.38,QlGqZCFfZOs
106,power and isn't quite as fast between,202.35,4.02,QlGqZCFfZOs
107,these two the oneplus and the iphone and,204.39,3.66,QlGqZCFfZOs
108,due to benchmark will tell you one plus,206.37,4.23,QlGqZCFfZOs
109,is about 20% faster if you wanted to put,208.05,5.07,QlGqZCFfZOs
110,a number on it but I personally struggle,210.6,3.84,QlGqZCFfZOs
111,to see a difference what I did notice,213.12,3.0,QlGqZCFfZOs
112,though with the oneplus whether it's,214.44,4.02,QlGqZCFfZOs
113,slightly more up to date spec sheet is a,216.12,3.36,QlGqZCFfZOs
114,couple of more general performance,218.46,3.15,QlGqZCFfZOs
115,improvements a better Wi-Fi range for,219.48,3.66,QlGqZCFfZOs
116,example I could sit in my back garden,221.61,4.92,QlGqZCFfZOs
117,watching videos on this and 5g for a lot,223.14,5.22,QlGqZCFfZOs
118,of people this isn't exactly a big deal,226.53,3.72,QlGqZCFfZOs
119,right now but in two years time when,228.36,3.36,QlGqZCFfZOs
120,you're still using the same phone it,230.25,3.36,QlGqZCFfZOs
121,might well be you might want to be able,231.72,4.05,QlGqZCFfZOs
122,to pop a 5g sim card in it's tricky,233.61,3.81,QlGqZCFfZOs
123,though because I think given the choice,235.77,3.63,QlGqZCFfZOs
124,oneplus wouldn't have added 5g to this,237.42,4.95,QlGqZCFfZOs
125,non-pro 1+8 because it's expensive it's,239.4,4.74,QlGqZCFfZOs
126,a big part of the reason why this phone,242.37,3.72,QlGqZCFfZOs
127,costs what it does the problem is that,244.14,3.54,QlGqZCFfZOs
128,there's just not enough competition in,246.09,3.66,QlGqZCFfZOs
129,the smartphone chip market if you want,247.68,3.3,QlGqZCFfZOs
130,the best performance you need to use,249.75,3.63,QlGqZCFfZOs
131,qualcomm snapdragon 865 chip but then,250.98,4.47,QlGqZCFfZOs
132,with that Qualcomm bundles a mandatory,253.38,4.14,QlGqZCFfZOs
133,5g modem as well as a result this phone,255.45,3.75,QlGqZCFfZOs
134,is probably at least 50 dollars more,257.52,3.06,QlGqZCFfZOs
135,expensive than one plus would have,259.2,2.73,QlGqZCFfZOs
136,wanted it to be anyways,260.58,2.91,QlGqZCFfZOs
137,I mentioned earlier that one plus is,261.93,3.42,QlGqZCFfZOs
138,clearly targeting the iPhone 11 with,263.49,2.09,QlGqZCFfZOs
139,this,265.35,2.27,QlGqZCFfZOs
140,and it's kind of obvious I mean everyone,265.58,3.839,QlGqZCFfZOs
141,wants a piece of apples market share but,267.62,4.32,QlGqZCFfZOs
142,another telltale sign is specifically,269.419,4.081,QlGqZCFfZOs
143,what they've done with the cameras both,271.94,3.15,QlGqZCFfZOs
144,phones have made the decision to have an,273.5,3.69,QlGqZCFfZOs
145,ultra-wide or skip the telephoto camera,275.09,3.84,QlGqZCFfZOs
146,which are this kind of upper mid-range,277.19,3.9,QlGqZCFfZOs
147,slash high-end price is actually quite a,278.93,3.78,QlGqZCFfZOs
148,rare move so both events have one main,281.09,3.509,QlGqZCFfZOs
149,camera and one ultra wide and then,282.71,4.62,QlGqZCFfZOs
150,oneplus also has a third macro camera,284.599,5.611,QlGqZCFfZOs
151,which to be honest is a bit strange I've,287.33,5.04,QlGqZCFfZOs
152,got nothing against macro cameras but in,290.21,3.72,QlGqZCFfZOs
153,my eyes there's a clear hierarchy of,292.37,3.449,QlGqZCFfZOs
154,importance for smartphone camera systems,293.93,4.56,QlGqZCFfZOs
155,we've got a high-end main camera you,295.819,4.35,QlGqZCFfZOs
156,need that then you want an ultra light,298.49,3.299,QlGqZCFfZOs
157,and then if you've got resources let's,300.169,3.571,QlGqZCFfZOs
158,have a telephoto and then if you still,301.789,3.481,QlGqZCFfZOs
159,got resources to spare we'll have a,303.74,3.45,QlGqZCFfZOs
160,macro camera but in terms of priority,305.27,3.179,QlGqZCFfZOs
161,it's like you know somewhere down here,307.19,3.12,QlGqZCFfZOs
162,see a telephoto would have been better,308.449,3.78,QlGqZCFfZOs
163,but I guess a macro camera is just,310.31,3.599,QlGqZCFfZOs
164,cheaper maybe the company's still trying,312.229,3.481,QlGqZCFfZOs
165,to keep three cameras on the phone so it,313.909,3.301,QlGqZCFfZOs
166,doesn't look like a downgrade from last,315.71,4.62,QlGqZCFfZOs
167,year's 70 as it stands this macro camera,317.21,4.919,QlGqZCFfZOs
168,even in ideal lighting conditions is,320.33,4.079,QlGqZCFfZOs
169,just not very good and has some strange,322.129,4.44,QlGqZCFfZOs
170,circular lens blur but as far as the two,324.409,3.871,QlGqZCFfZOs
171,main lenses on the oneplus I'm pretty,326.569,2.97,QlGqZCFfZOs
172,impressed I was kind of raising my,328.28,2.91,QlGqZCFfZOs
173,eyebrows during my briefing of the phone,329.539,2.731,QlGqZCFfZOs
174,because it's actually got the same,331.19,3.089,QlGqZCFfZOs
175,camera hardware as last year's one plus,332.27,4.139,QlGqZCFfZOs
176,70 and very similar to the Wampus seven,334.279,4.17,QlGqZCFfZOs
177,before that and to be very clear I don't,336.409,3.991,QlGqZCFfZOs
178,like that idea I would almost expect,338.449,3.15,QlGqZCFfZOs
179,given that this is a new generation,340.4,3.509,QlGqZCFfZOs
180,phone supposedly from a company as,341.599,3.72,QlGqZCFfZOs
181,ambitious as oneplus that we'd be,343.909,2.85,QlGqZCFfZOs
182,getting new generation camera hardware,345.319,3.03,QlGqZCFfZOs
183,but I tried to go in removing those,346.759,3.421,QlGqZCFfZOs
184,preconceptions and I actually came away,348.349,3.361,QlGqZCFfZOs
185,quite impressed the company is making,350.18,4.139,QlGqZCFfZOs
186,big strides in software processing for,351.71,3.72,QlGqZCFfZOs
187,the most part I think one plus is,354.319,2.521,QlGqZCFfZOs
188,daytime photos look crispier than,355.43,3.389,QlGqZCFfZOs
189,Apple's and I prefer the slight extra,356.84,4.59,QlGqZCFfZOs
190,punch adds two scenes plus well neither,358.819,4.35,QlGqZCFfZOs
191,has a zoom camera one pluses higher,361.43,3.9,QlGqZCFfZOs
192,resolution main camera means that zoomed,363.169,3.75,QlGqZCFfZOs
193,photos do look better they've also,365.33,4.139,QlGqZCFfZOs
194,improved video on the 8 but here Apple,366.919,4.201,QlGqZCFfZOs
195,is still king the iPhone can just draw,369.469,3.75,QlGqZCFfZOs
196,out more dynamic range oneplus sort of,371.12,4.019,QlGqZCFfZOs
197,crushes the shadows a little bit also,373.219,3.931,QlGqZCFfZOs
198,like with the pro variant if you're,375.139,4.231,QlGqZCFfZOs
199,trying to focus on fine objects wampler,377.15,3.69,QlGqZCFfZOs
200,seems to just keep slipping in and out,379.37,2.07,QlGqZCFfZOs
201,of focus,380.84,2.97,QlGqZCFfZOs
202,well the iPhone is bang on consistently,381.44,4.259,QlGqZCFfZOs
203,apart from these camera nickels though a,383.81,3.419,QlGqZCFfZOs
204,lot of this comparison is just a case of,385.699,3.391,QlGqZCFfZOs
205,oneplus doing things better than Apple,387.229,3.24,QlGqZCFfZOs
206,even a lot of the things that have been,389.09,3.0,QlGqZCFfZOs
207,lacking on Paswan plus phones they've,390.469,3.48,QlGqZCFfZOs
208,kind of been brought up to par here up,392.09,2.439,QlGqZCFfZOs
209,to,393.949,2.351,QlGqZCFfZOs
210,typing and interacting with this phone,394.529,3.811,QlGqZCFfZOs
211,gives you lovely crispy vibration,396.3,3.75,QlGqZCFfZOs
212,feedback they want to say as a dolby,398.34,3.509,QlGqZCFfZOs
213,atmos dual speaker setup one on the,400.05,3.72,QlGqZCFfZOs
214,front and one on the bottom it's very,401.849,3.361,QlGqZCFfZOs
215,similar to the one on the iPhone but,403.77,2.759,QlGqZCFfZOs
216,what I will give to oneplus is that the,405.21,3.9,QlGqZCFfZOs
217,vocals are even crisper the two main wom,406.529,4.32,QlGqZCFfZOs
218,plus emissions here our lack of wireless,409.11,3.48,QlGqZCFfZOs
219,charging and a lack of an official IP,410.849,3.391,QlGqZCFfZOs
220,certification for water and dust,412.59,3.449,QlGqZCFfZOs
221,resistance both of which the iPhone has,414.24,4.41,QlGqZCFfZOs
222,these might be big issues for you for me,416.039,3.81,QlGqZCFfZOs
223,personally they're small especially,418.65,3.03,QlGqZCFfZOs
224,against the backdrop of the battery,419.849,3.72,QlGqZCFfZOs
225,situation while oneplus ships with the,421.68,4.56,QlGqZCFfZOs
226,powerful 30 watt fast charger the iPhone,423.569,4.5,QlGqZCFfZOs
227,ships would have 5 watt charger that,426.24,4.53,QlGqZCFfZOs
228,would have made 2011 proud and it takes,428.069,4.71,QlGqZCFfZOs
229,like 3 hours to fully charge and one,430.77,4.259,QlGqZCFfZOs
230,plus is battery capacity is also larger,432.779,6.06,QlGqZCFfZOs
231,with 4300 milliamperes versus Apple 3110,435.029,5.91,QlGqZCFfZOs
232,but iPhones tend to be more efficient,438.839,4.021,QlGqZCFfZOs
233,with the battery they do have so we'll,440.939,3.361,QlGqZCFfZOs
234,find out in a detail battery comparison,442.86,3.0,QlGqZCFfZOs
235,very soon if you could subscribe for,444.3,2.97,QlGqZCFfZOs
236,that that would be amazing on balance,445.86,3.179,QlGqZCFfZOs
237,then the only real case to be made for,447.27,4.38,QlGqZCFfZOs
238,the iPhone 11 / the oneplus is software,449.039,4.951,QlGqZCFfZOs
239,this is an Android versus iOS situation,451.65,4.71,QlGqZCFfZOs
240,so if things like FaceTime and airdrop,453.99,3.84,QlGqZCFfZOs
241,and being able to make phone calls on,456.36,2.789,QlGqZCFfZOs
242,your Mac if these things are really,457.83,2.91,QlGqZCFfZOs
243,important to you then you should think,459.149,3.3,QlGqZCFfZOs
244,carefully about moving to Android,460.74,3.599,QlGqZCFfZOs
245,because you'll lose them but for every,462.449,4.381,QlGqZCFfZOs
246,other user Android users Apple users who,464.339,4.95,QlGqZCFfZOs
247,aren't to invest it and those poor souls,466.83,4.29,QlGqZCFfZOs
248,still on a blackberry phone this is a,469.289,3.3,QlGqZCFfZOs
249,one plus victory right out the box,471.12,3.21,QlGqZCFfZOs
250,almost everything is the way I would,472.589,3.51,QlGqZCFfZOs
251,want it on my phone it gets a lot of the,474.33,3.119,QlGqZCFfZOs
252,big things right but also a lot of the,476.099,3.24,QlGqZCFfZOs
253,small things you've got a slick clean,477.449,3.99,QlGqZCFfZOs
254,user interface I swipe up anywhere on,479.339,3.241,QlGqZCFfZOs
255,your screen to bring up your app drawer,481.439,2.85,QlGqZCFfZOs
256,I swipe down for your quick toggles,482.58,3.63,QlGqZCFfZOs
257,double tap to switch from back to front,484.289,4.261,QlGqZCFfZOs
258,camera simple things and also hardware,486.21,4.019,QlGqZCFfZOs
259,wise that fingerprint-resistant matte,488.55,4.5,QlGqZCFfZOs
260,finish 128 gigabytes of storage on the,490.229,4.47,QlGqZCFfZOs
261,base model and the fact that the phone,493.05,2.91,QlGqZCFfZOs
262,comes pre fitted with a screen protector,494.699,3.84,QlGqZCFfZOs
263,these are all great user friendly,495.96,4.47,QlGqZCFfZOs
264,decisions I won't spoil it just yet but,498.539,3.18,QlGqZCFfZOs
265,I am working on a video of my top,500.43,3.12,QlGqZCFfZOs
266,current smartphones and this features,501.719,3.241,QlGqZCFfZOs
267,pretty highly and speaking of things,503.55,4.139,QlGqZCFfZOs
268,that feature highly displayed think,504.96,5.669,QlGqZCFfZOs
269,posters for the modern era high end high,507.689,5.28,QlGqZCFfZOs
270,resolution metal plates with whatever,510.629,3.72,QlGqZCFfZOs
271,you want printed on them I've got a,512.969,3.091,QlGqZCFfZOs
272,whole load of them here different styles,514.349,3.57,QlGqZCFfZOs
273,different sizes some generic some,516.06,4.019,QlGqZCFfZOs
274,customized and each one has what looks,517.919,3.571,QlGqZCFfZOs
275,like a handwritten signature and a,520.079,3.45,QlGqZCFfZOs
276,hologram tag to show authenticity and,521.49,3.36,QlGqZCFfZOs
277,this is cool you can see I've currently,523.529,3.571,QlGqZCFfZOs
278,got a future Spacey type theme one going,524.85,2.62,QlGqZCFfZOs
279,on,527.1,2.8,QlGqZCFfZOs
280,there but you can change it it uses a,527.47,4.44,QlGqZCFfZOs
281,magnetic mounting system so once you've,529.9,3.36,QlGqZCFfZOs
282,set one up you can just chop and change,531.91,2.85,QlGqZCFfZOs
283,it free well you might have noticed,533.26,2.85,QlGqZCFfZOs
284,actually I changed it partway through,534.76,3.18,QlGqZCFfZOs
285,filming this video and the benefit of it,536.11,3.54,QlGqZCFfZOs
286,being metal is that it's not gonna rip,537.94,3.63,QlGqZCFfZOs
287,it's not gonna crease and it's got this,539.65,4.62,QlGqZCFfZOs
288,awesome matte lightly textured finish it,541.57,4.47,QlGqZCFfZOs
289,doesn't look cheap at all the company,544.27,3.75,QlGqZCFfZOs
290,plants a tree for every display sold and,546.04,3.93,QlGqZCFfZOs
291,I've got a discount link so if you order,548.02,4.41,QlGqZCFfZOs
292,one to two through it you get 27 percent,549.97,4.71,QlGqZCFfZOs
293,off and if you order three or more 35%,552.43,3.69,QlGqZCFfZOs
294,off so that's all in the description,554.68,3.33,QlGqZCFfZOs
295,would be amazing if you could check them,556.12,3.84,QlGqZCFfZOs
296,out but having said this is mr. Hughes,558.01,4.05,QlGqZCFfZOs
297,the boss and I'll catch you in the next,559.96,4.37,QlGqZCFfZOs
298,one,562.06,2.27,QlGqZCFfZOs
299,[Music],564.4,16.68,QlGqZCFfZOs
0,all right we're here with SAP also known,0.03,7.229,jdXQZW8qgrs
1,as super SAP on YouTube videos are made,3.06,7.47,jdXQZW8qgrs
2,on YouTube by you that's right man,7.259,5.701,jdXQZW8qgrs
3,it's a good time isn't it it is it's the,10.53,4.319,jdXQZW8qgrs
4,first I mean here in Toronto we got to,12.96,4.26,jdXQZW8qgrs
5,talk about the hot smartphone topics,14.849,7.291,jdXQZW8qgrs
6,this is one plus going at Apple the big,17.22,5.549,jdXQZW8qgrs
7,dawgs,22.14,2.94,jdXQZW8qgrs
8,with this tweet right here in which they,22.769,6.061,jdXQZW8qgrs
9,say I dare you small lowercase I the,25.08,5.939,jdXQZW8qgrs
10,caption within the image there hey Siri,28.83,5.09,jdXQZW8qgrs
11,which is India's number one premium,31.019,6.121,jdXQZW8qgrs
12,smartphone it happens to be 1 plus suits,33.92,4.78,jdXQZW8qgrs
13,right give it a shot I have an iPhone,37.14,4.53,jdXQZW8qgrs
14,let's see if I bet they're lying hey,38.7,6.51,jdXQZW8qgrs
15,Siri which is the number one premium,41.67,10.979,jdXQZW8qgrs
16,smartphone in India it is of course the,45.21,10.169,jdXQZW8qgrs
17,oneplus oh it is ok cool like what is a,52.649,5.34,jdXQZW8qgrs
18,premium smartphone this states that,55.379,5.61,jdXQZW8qgrs
19,oneplus occupies 33% of the premium,57.989,4.021,jdXQZW8qgrs
20,market in India,60.989,4.92,jdXQZW8qgrs
21,Samsung 34 and Apple 23 I'm assuming,62.01,6.42,jdXQZW8qgrs
22,that premium in India is somewhere,65.909,4.651,jdXQZW8qgrs
23,around $500 and up somewhere in that,68.43,4.2,jdXQZW8qgrs
24,territory even more expensive than here,70.56,3.809,jdXQZW8qgrs
25,though like brand what I've heard from,72.63,3.0,jdXQZW8qgrs
26,the Indian follows I'm sure you have as,74.369,2.761,jdXQZW8qgrs
27,well is that they have to pay like,75.63,4.29,jdXQZW8qgrs
28,almost double what we'd have to pay the,77.13,4.59,jdXQZW8qgrs
29,funny thing is if you shift the,79.92,3.42,jdXQZW8qgrs
30,marketplace and you talk about North,81.72,4.2,jdXQZW8qgrs
31,America mmm then you don't talk about,83.34,4.709,jdXQZW8qgrs
32,oneplus as a premium yeah it's kind of,85.92,4.35,jdXQZW8qgrs
33,like mid-range we refer to as mid-range,88.049,4.14,jdXQZW8qgrs
34,something like this yeah the same in the,90.27,4.26,jdXQZW8qgrs
35,UK right a lot of people that don't live,92.189,4.47,jdXQZW8qgrs
36,in and you don't realize how successful,94.53,4.68,jdXQZW8qgrs
37,oneplus has been in India its massive,96.659,4.591,jdXQZW8qgrs
38,like whenever I put a 1 plus video up on,99.21,3.42,jdXQZW8qgrs
39,I'm sure you've had the same the,101.25,2.759,jdXQZW8qgrs
40,response specially from the Indian,102.63,3.39,jdXQZW8qgrs
41,audience is massive like so here you can,104.009,5.79,jdXQZW8qgrs
42,buy 2 1 plus potentially 2 1 + 60's for,106.02,5.669,jdXQZW8qgrs
43,the same price as an iPhone over there,109.799,3.18,jdXQZW8qgrs
44,I'm assuming you could probably buy like,111.689,3.871,jdXQZW8qgrs
45,three right so fit the whole family,112.979,4.74,jdXQZW8qgrs
46,exactly there's a reason that oneplus,115.56,5.4,jdXQZW8qgrs
47,has had so much success in in India and,117.719,7.08,jdXQZW8qgrs
48,elsewhere hmm the idea of premium for,120.96,6.75,jdXQZW8qgrs
49,less as opposed to it's a budget,124.799,5.311,jdXQZW8qgrs
50,alternative like its own you would only,127.71,4.77,jdXQZW8qgrs
51,want a oneplus device if you can't,130.11,4.59,jdXQZW8qgrs
52,one of the others I think even if you,132.48,4.41,jdXQZW8qgrs
53,compared the oneplus to something which,134.7,4.619,jdXQZW8qgrs
54,is stock Android the pixels for example,136.89,4.8,jdXQZW8qgrs
55,this still feels faster and smoother I,139.319,5.64,jdXQZW8qgrs
56,still prefer the speed and just the,141.69,5.129,jdXQZW8qgrs
57,overall performance of oneplus device,144.959,3.241,jdXQZW8qgrs
58,it's crazy what this brand has achieved,146.819,4.17,jdXQZW8qgrs
59,to be honest to be on the spectrum of,148.2,5.46,jdXQZW8qgrs
60,brands like Samsung and Apple who had,150.989,4.801,jdXQZW8qgrs
61,such a head start in the space oh yeah,153.66,4.889,jdXQZW8qgrs
62,showcases how quickly things can change,155.79,5.82,jdXQZW8qgrs
63,in the smartphone game and are changing,158.549,5.371,jdXQZW8qgrs
64,yeah - now at least having the,161.61,4.409,jdXQZW8qgrs
65,conversation about what is the value for,163.92,4.05,jdXQZW8qgrs
66,money hmm like this is better for,166.019,3.481,jdXQZW8qgrs
67,everyone because what does it end up,167.97,3.03,jdXQZW8qgrs
68,doing if they can bring that price point,169.5,3.209,jdXQZW8qgrs
69,down all of a sudden you have Samsung,171.0,3.84,jdXQZW8qgrs
70,talking about the the em stuff in India,172.709,3.301,jdXQZW8qgrs
71,they're gonna have their you know that,174.84,3.209,jdXQZW8qgrs
72,other budget brand Apple's talking about,176.01,3.93,jdXQZW8qgrs
73,being overpriced Tim Cook said it,178.049,3.811,jdXQZW8qgrs
74,recently it's all good for the consumer,179.94,4.44,jdXQZW8qgrs
75,competition is is Kidman I've said this,181.86,4.409,jdXQZW8qgrs
76,many times on my channel that when it,184.38,3.57,jdXQZW8qgrs
77,comes to bang for buck oneplus is the,186.269,3.571,jdXQZW8qgrs
78,brand to go for they come in straight,187.95,4.11,jdXQZW8qgrs
79,away with a competitive price I'm like,189.84,3.75,jdXQZW8qgrs
